1.12625	0.0145911	0.0000293	0.02190
1.14775	0.0145651	0.0000408	0.02110
1.16860	0.0145806	0.0000375	0.02060
1.18880	0.0145418	0.0000403	0.01980
1.20835	0.0145507	0.0000325	0.01930
1.22750	0.0146046	0.0000394	0.01900
1.24645	0.0145178	0.0000315	0.01890
1.26550	0.0145122	0.0000341	0.01920
1.28475	0.0145866	0.0000388	0.01930
1.30380	0.0145523	0.0000354	0.01880
1.32260	0.0145275	0.0000406	0.01880
1.34145	0.0146389	0.0000371	0.01890
1.36050	0.0147078	0.0000333	0.01920
1.38005	0.0146828	0.0000394	0.01990
1.40000	0.0147516	0.0000332	0.02000
1.42015	0.0146311	0.0000381	0.02030
1.44060	0.0146382	0.0000478	0.02060
1.46150	0.0145842	0.0000404	0.02120
1.48310	0.0146295	0.0000363	0.02200
1.50530	0.0146138	0.0000320	0.02240
1.52800	0.0146062	0.0000379	0.02300
1.55155	0.0145650	0.0000315	0.02410
1.57625	0.0145844	0.0000347	0.02530
1.60210	0.0145044	0.0000436	0.02640
1.62945	0.0145771	0.0000372	0.02830
