1.12625	0.0254077	0.0000586	0.02190
1.14775	0.0254961	0.0000605	0.02110
1.16860	0.0253680	0.0000506	0.02060
1.18880	0.0253753	0.0000523	0.01980
1.20835	0.0253368	0.0000514	0.01930
1.22750	0.0253214	0.0000516	0.01900
1.24645	0.0254083	0.0000460	0.01890
1.26550	0.0254108	0.0000528	0.01920
1.28475	0.0253699	0.0000510	0.01930
1.30380	0.0253697	0.0000471	0.01880
1.32260	0.0253528	0.0000411	0.01880
1.34145	0.0254781	0.0000475	0.01890
1.36050	0.0254472	0.0000501	0.01920
1.38005	0.0254946	0.0000495	0.01990
1.40000	0.0254217	0.0000502	0.02000
1.42015	0.0254230	0.0000452	0.02030
1.44060	0.0253408	0.0000430	0.02060
1.46150	0.0253340	0.0000475	0.02120
1.48310	0.0253373	0.0000471	0.02200
1.50530	0.0254148	0.0000531	0.02240
1.52800	0.0254176	0.0000430	0.02300
1.55155	0.0253470	0.0000468	0.02410
1.57625	0.0252798	0.0000450	0.02530
1.60210	0.0252843	0.0000459	0.02640
1.62945	0.0252668	0.0000451	0.02830
