1.12625	0.0115573	0.0000541	0.02190
1.14775	0.0115854	0.0000516	0.02110
1.16860	0.0115704	0.0000468	0.02060
1.18880	0.0115513	0.0000409	0.01980
1.20835	0.0115340	0.0000478	0.01930
1.22750	0.0116142	0.0000497	0.01900
1.24645	0.0115778	0.0000425	0.01890
1.26550	0.0115724	0.0000471	0.01920
1.28475	0.0115740	0.0000439	0.01930
1.30380	0.0114137	0.0000475	0.01880
1.32260	0.0114804	0.0000359	0.01880
1.34145	0.0116858	0.0000500	0.01890
1.36050	0.0117129	0.0000426	0.01920
1.38005	0.0117210	0.0000460	0.01990
1.40000	0.0116489	0.0000437	0.02000
1.42015	0.0117140	0.0000459	0.02030
1.44060	0.0116905	0.0000424	0.02060
1.46150	0.0117013	0.0000432	0.02120
1.48310	0.0116890	0.0000484	0.02200
1.50530	0.0117373	0.0000424	0.02240
1.52800	0.0117070	0.0000424	0.02300
1.55155	0.0116525	0.0000538	0.02410
1.57625	0.0115184	0.0000477	0.02530
1.60210	0.0115985	0.0000401	0.02640
1.62945	0.0115345	0.0000556	0.02830
