1.12620	0.00037781	0.00018280	0.03080
1.15625	0.00027119	0.00017686	0.02930
1.18485	0.00020578	0.00015163	0.02790
1.21225	0.00085817	0.00020775	0.02690
1.23895	0.00049136	0.00017139	0.02650
1.26565	0.00080816	0.00017376	0.02690
1.29245	0.00039414	0.00016891	0.02670
1.31895	0.00024898	0.00017783	0.02630
1.34535	0.00031829	0.00016463	0.02650
1.37230	0.00026390	0.00014660	0.02740
1.40000	0.00049563	0.00017289	0.02800
1.42825	0.00096932	0.00018517	0.02850
1.45720	0.00084785	0.00021013	0.02940
1.48730	0.00072285	0.00016538	0.03080
1.51860	0.00064155	0.00019603	0.03180
1.55135	0.00030742	0.00017079	0.03370
1.58620	0.00051133	0.00017837	0.03600
1.62370	0.00081206	0.00017640	0.03900
3.60000	0.00319000	0.00031000	Spz3
4.50000	0.00343000	0.00027000	Spz4
