1.12620	0.00015752	0.00004570	0.03080
1.15625	0.00013403	0.00004898	0.02930
1.18485	0.00021836	0.00006681	0.02790
1.21225	0.00038217	0.00004887	0.02690
1.23895	0.00038621	0.00005990	0.02650
1.26565	0.00025697	0.00009393	0.02690
1.29245	0.00022287	0.00005924	0.02670
1.31895	0.00026639	0.00005181	0.02630
1.34535	0.00027878	0.00006946	0.02650
1.37230	0.00019026	0.00006065	0.02740
1.40000	0.00024929	0.00005684	0.02800
1.42825	0.00021872	0.00004542	0.02850
1.45720	0.00014919	0.00006106	0.02940
1.48730	0.00015353	0.00006577	0.03080
1.51860	0.00032304	0.00005974	0.03180
1.55135	0.00019025	0.00005798	0.03370
1.58620	0.00033014	0.00006699	0.03600
1.62370	0.00028278	0.00007073	0.03900
3.60000	0.00139400	0.00008800	Spz3
4.50000	0.00178300	0.00010600	Spz4
