1.12620	0.00068183	0.00014879	0.03080
1.15625	0.00036697	0.00014873	0.02930
1.18485	0.00079705	0.00015924	0.02790
1.21225	0.00093673	0.00016744	0.02690
1.23895	0.00060020	0.00015810	0.02650
1.26565	0.00057808	0.00016430	0.02690
1.29245	0.00047744	0.00015827	0.02670
1.31895	0.00074026	0.00014056	0.02630
1.34535	0.00084008	0.00017156	0.02650
1.37230	0.00094326	0.00015488	0.02740
1.40000	0.00077184	0.00016053	0.02800
1.42825	0.00101642	0.00015673	0.02850
1.45720	0.00084490	0.00018217	0.02940
1.48730	0.00124340	0.00018582	0.03080
1.51860	0.00078692	0.00018520	0.03180
1.55135	0.00126534	0.00016847	0.03370
1.58620	0.00099258	0.00018846	0.03600
1.62370	0.00028555	0.00016228	0.03900
3.60000	0.00415000	0.00042000	Spz3
4.50000	0.00482000	0.00042000	Spz4
