1.12625	0.00120073	0.00007965	0.02190
1.14775	0.00117261	0.00007824	0.02110
1.16860	0.00106019	0.00007422	0.02060
1.18880	0.00123968	0.00007693	0.01980
1.20835	0.00137857	0.00007460	0.01930
1.22750	0.00122840	0.00007452	0.01900
1.24645	0.00116250	0.00007738	0.01890
1.26550	0.00127541	0.00008104	0.01920
1.28475	0.00116880	0.00007641	0.01930
1.30380	0.00132390	0.00008068	0.01880
1.32260	0.00132481	0.00006758	0.01880
1.34145	0.00139533	0.00006531	0.01890
1.36050	0.00121266	0.00007184	0.01920
1.38005	0.00146143	0.00006919	0.01990
1.40000	0.00151729	0.00006902	0.02000
1.42015	0.00154490	0.00007623	0.02030
1.44060	0.00137737	0.00007462	0.02060
1.46150	0.00146154	0.00007430	0.02120
1.48310	0.00134490	0.00007358	0.02200
1.50530	0.00147414	0.00008374	0.02240
1.52800	0.00133427	0.00007544	0.02300
1.55155	0.00143319	0.00007233	0.02410
1.57625	0.00156141	0.00007404	0.02530
1.60210	0.00157051	0.00007913	0.02640
1.62945	0.00158581	0.00007556	0.02830
3.60000	0.00391900	0.00021800	Spz3
4.50000	0.00541300	0.00033900	Spz4
