1.12625	0.00032006	0.00008152	0.02190
1.14775	0.00033014	0.00007356	0.02110
1.16860	0.00033774	0.00006871	0.02060
1.18880	0.00038577	0.00008371	0.01980
1.20835	0.00052586	0.00007721	0.01930
1.22750	0.00055959	0.00008253	0.01900
1.24645	0.00062572	0.00008698	0.01890
1.26550	0.00054775	0.00007619	0.01920
1.28475	0.00040660	0.00006686	0.01930
1.30380	0.00051218	0.00006823	0.01880
1.32260	0.00043615	0.00007765	0.01880
1.34145	0.00041968	0.00006705	0.01890
1.36050	0.00038582	0.00006814	0.01920
1.38005	0.00046306	0.00006424	0.01990
1.40000	0.00041893	0.00007993	0.02000
1.42015	0.00040601	0.00007211	0.02030
1.44060	0.00042210	0.00006781	0.02060
1.46150	0.00042240	0.00008064	0.02120
1.48310	0.00047424	0.00007379	0.02200
1.50530	0.00040818	0.00006715	0.02240
1.52800	0.00052856	0.00005922	0.02300
1.55155	0.00056839	0.00007312	0.02410
1.57625	0.00061266	0.00006546	0.02530
1.60210	0.00063191	0.00007380	0.02640
1.62945	0.00055031	0.00006616	0.02830
3.60000	0.00377300	0.00013800	Spz3
4.50000	0.00386600	0.00019500	Spz4
