1.12625	0.00030202	0.00010823	0.02190
1.14775	0.00045444	0.00011611	0.02110
1.16860	0.00055335	0.00010931	0.02060
1.18880	0.00036254	0.00012379	0.01980
1.20835	0.00071823	0.00011718	0.01930
1.22750	0.00038897	0.00010586	0.01900
1.24645	0.00047268	0.00010118	0.01890
1.26550	0.00046724	0.00009639	0.01920
1.28475	0.00037717	0.00010291	0.01930
1.30380	0.00048003	0.00012387	0.01880
1.32260	0.00061018	0.00011589	0.01880
1.34145	0.00040528	0.00010207	0.01890
1.36050	0.00070919	0.00012210	0.01920
1.38005	0.00071189	0.00015598	0.01990
1.40000	0.00081963	0.00010463	0.02000
1.42015	0.00064284	0.00009349	0.02030
1.44060	0.00065036	0.00010997	0.02060
1.46150	0.00045058	0.00010652	0.02120
1.48310	0.00029925	0.00011507	0.02200
1.50530	0.00083266	0.00013324	0.02240
1.52800	0.00074900	0.00010686	0.02300
1.55155	0.00066827	0.00012357	0.02410
1.57625	0.00068318	0.00010833	0.02530
1.60210	0.00056652	0.00010507	0.02640
1.62945	0.00068553	0.00010368	0.02830
3.60000	0.00363000	0.00016000	Spz3
4.50000	0.00438000	0.00020000	Spz4
