1.12625	0.0230764	0.0001150	0.02190
1.14775	0.0229252	0.0001130	0.02110
1.16860	0.0229394	0.0000923	0.02060
1.18880	0.0230315	0.0001017	0.01980
1.20835	0.0231072	0.0001055	0.01930
1.22750	0.0230401	0.0001040	0.01900
1.24645	0.0228612	0.0000977	0.01890
1.26550	0.0228338	0.0000978	0.01920
1.28475	0.0230337	0.0001395	0.01930
1.30380	0.0229083	0.0001174	0.01880
1.32260	0.0230303	0.0001078	0.01880
1.34145	0.0233519	0.0001253	0.01890
1.36050	0.0233860	0.0001026	0.01920
1.38005	0.0233196	0.0000932	0.01990
1.40000	0.0231392	0.0001309	0.02000
1.42015	0.0233987	0.0000939	0.02030
1.44060	0.0234429	0.0001049	0.02060
1.46150	0.0230959	0.0001203	0.02120
1.48310	0.0231562	0.0001288	0.02200
1.50530	0.0231488	0.0001799	0.02240
1.52800	0.0230315	0.0001291	0.02300
1.55155	0.0231104	0.0001130	0.02410
1.57625	0.0231161	0.0001221	0.02530
1.60210	0.0227964	0.0000997	0.02640
1.62945	0.0226657	0.0001415	0.02830
