1.12625	0.0145290	0.0000801	0.02190
1.14775	0.0146713	0.0000730	0.02110
1.16860	0.0147542	0.0000647	0.02060
1.18880	0.0147107	0.0000806	0.01980
1.20835	0.0146152	0.0000700	0.01930
1.22750	0.0146146	0.0000887	0.01900
1.24645	0.0146237	0.0000732	0.01890
1.26550	0.0146050	0.0000669	0.01920
1.28475	0.0144955	0.0000699	0.01930
1.30380	0.0145365	0.0000800	0.01880
1.32260	0.0145397	0.0000859	0.01880
1.34145	0.0148098	0.0000633	0.01890
1.36050	0.0149159	0.0000750	0.01920
1.38005	0.0147517	0.0000943	0.01990
1.40000	0.0148385	0.0000887	0.02000
1.42015	0.0147820	0.0000845	0.02030
1.44060	0.0147564	0.0000819	0.02060
1.46150	0.0147761	0.0000661	0.02120
1.48310	0.0146244	0.0000798	0.02200
1.50530	0.0147215	0.0000752	0.02240
1.52800	0.0146862	0.0000840	0.02300
1.55155	0.0146069	0.0000935	0.02410
1.57625	0.0145785	0.0000674	0.02530
1.60210	0.0144450	0.0000998	0.02640
1.62945	0.0143012	0.0000987	0.02830
