1.12625	0.0204818	0.0001715	0.02190
1.14775	0.0209047	0.0001937	0.02110
1.16860	0.0208299	0.0002003	0.02060
1.18880	0.0207598	0.0002019	0.01980
1.20835	0.0208464	0.0002144	0.01930
1.22750	0.0209724	0.0001911	0.01900
1.24645	0.0205513	0.0001998	0.01890
1.26550	0.0208970	0.0002072	0.01920
1.28475	0.0207352	0.0001715	0.01930
1.30380	0.0206987	0.0001600	0.01880
1.32260	0.0209236	0.0001773	0.01880
1.34145	0.0213126	0.0001643	0.01890
1.36050	0.0209253	0.0002111	0.01920
1.38005	0.0212966	0.0001783	0.01990
1.40000	0.0208530	0.0002054	0.02000
1.42015	0.0209385	0.0001818	0.02030
1.44060	0.0212086	0.0001822	0.02060
1.46150	0.0210098	0.0001773	0.02120
1.48310	0.0213815	0.0002268	0.02200
1.50530	0.0210890	0.0002269	0.02240
1.52800	0.0207834	0.0001707	0.02300
1.55155	0.0208530	0.0001816	0.02410
1.57625	0.0207108	0.0001816	0.02530
1.60210	0.0205148	0.0001969	0.02640
1.62945	0.0206202	0.0001746	0.02830
