1.12625	0.0093994	0.0000524	0.02190
1.14775	0.0094377	0.0000362	0.02110
1.16860	0.0094030	0.0000478	0.02060
1.18880	0.0093673	0.0000381	0.01980
1.20835	0.0093984	0.0000517	0.01930
1.22750	0.0094217	0.0000384	0.01900
1.24645	0.0093370	0.0000417	0.01890
1.26550	0.0094243	0.0000507	0.01920
1.28475	0.0095436	0.0000477	0.01930
1.30380	0.0094208	0.0000404	0.01880
1.32260	0.0093844	0.0000445	0.01880
1.34145	0.0094230	0.0000370	0.01890
1.36050	0.0093745	0.0000526	0.01920
1.38005	0.0093956	0.0000376	0.01990
1.40000	0.0094083	0.0000440	0.02000
1.42015	0.0094595	0.0000418	0.02030
1.44060	0.0093795	0.0000531	0.02060
1.46150	0.0094512	0.0000751	0.02120
1.48310	0.0093771	0.0000406	0.02200
1.50530	0.0093916	0.0000423	0.02240
1.52800	0.0094194	0.0000464	0.02300
1.55155	0.0094018	0.0000548	0.02410
1.57625	0.0094850	0.0000524	0.02530
1.60210	0.0093903	0.0000493	0.02640
1.62945	0.0093872	0.0000488	0.02830
