1.12625	0.0138963	0.0000570	0.02190
1.14775	0.0137794	0.0000616	0.02110
1.16860	0.0138147	0.0000624	0.02060
1.18880	0.0139570	0.0000651	0.01980
1.20835	0.0138844	0.0000629	0.01930
1.22750	0.0138525	0.0000564	0.01900
1.24645	0.0138222	0.0000608	0.01890
1.26550	0.0139296	0.0000597	0.01920
1.28475	0.0138094	0.0000655	0.01930
1.30380	0.0138340	0.0000646	0.01880
1.32260	0.0139178	0.0000607	0.01880
1.34145	0.0141401	0.0000581	0.01890
1.36050	0.0141270	0.0000589	0.01920
1.38005	0.0139932	0.0000604	0.01990
1.40000	0.0140581	0.0000588	0.02000
1.42015	0.0140955	0.0000604	0.02030
1.44060	0.0140647	0.0000634	0.02060
1.46150	0.0141093	0.0000612	0.02120
1.48310	0.0140941	0.0000593	0.02200
1.50530	0.0139507	0.0000539	0.02240
1.52800	0.0140390	0.0000663	0.02300
1.55155	0.0140350	0.0000627	0.02410
1.57625	0.0138863	0.0000681	0.02530
1.60210	0.0138898	0.0000637	0.02640
1.62945	0.0137853	0.0000629	0.02830
